y,x,mass,size,ecc,signal,raw_mass,ep,frame,sperm
921.8972201901975,514.0581565471836,1714.1880383229654,1.7440461998001393,0.217818657595617,146.08844657251313,5281.0,0.00787997860254429,0,19
930.6135167948199,471.42452448401457,1549.28992051794,1.9206222855047526,0.13607453783426687,126.65178629891697,5073.0,0.008524184785802164,0,20
956.356477889837,349.3541505042669,1616.3777479139007,1.8592857141792718,0.2636132602485984,131.66769862758696,5135.0,0.00832140490663522,0,21
964.8463550179797,56.347499182739455,1917.9594766751832,1.7653265707157209,0.08316815608456508,153.61231506551812,5563.0,0.0071476269218371784,0,22
969.5710455764075,979.5625558534406,1403.2014739454266,1.8786938592069715,0.021988427753701235,107.84211506640455,4754.0,0.009746154655307048,0,23
989.8515516442798,354.77443260768877,2707.3386793996215,2.918572239722837,0.5881314640314618,126.65178629891697,7707.0,0.004188239492598674,0,24
991.7999288002848,889.995372018512,1761.2122164042464,2.0000889976638554,0.3254069370253375,130.41372054541947,5393.0,0.007571852243902913,0,25
561.243860845839,674.3117326057298,1838.3318684575474,1.8185980237999733,0.15943813002116508,147.34242465468063,5591.0,0.007082272317607161,0,28
483.5257687310524,714.6994369857081,1447.7176958623727,1.8353631295296577,0.24435739404274415,122.26286301133074,5078.0,0.008507465922829407,0,31
525.0840248962655,542.448132780083,1208.834871209465,1.9455769605809914,0.14872880762357538,98.43727945014834,4783.0,0.009620775586190936,0,32
49.21075536213864,54.847684177805405,2017.0237451664154,2.1808218257968557,0.37710326789176785,132.92167670975445,6351.0,0.00567407127659942,0,33
63.45929734361611,501.3551842330763,1463.3924218894665,1.8424444475794792,0.19975369536335727,121.00888492916324,5266.0,0.007923160169000533,0,34
74.93045563549161,157.37505995203836,1307.2721506596133,1.833475032675287,0.2878629049424898,111.60404931290704,4916.0,0.009084781646876419,0,35
79.33377395902181,650.4670632297863,2845.9032574791295,3.015711227915971,0.46420198563541504,130.41372054541947,9624.0,0.0030566612434019358,0,36
99.53112990007686,272.8877786318217,1631.4254848999108,1.8390252405856602,0.1353416398058407,134.17565479192194,5410.0,0.007527177009367532,0,37
101.13019630484989,386.8394919168591,2171.890038314101,1.9051558827676915,0.14999387097986785,152.98532602443436,7097.0,0.004747493903986086,0,38
108.76982787715154,112.72696591292609,3715.537057462287,2.3238481010223198,0.029634404498362122,142.95350136709442,11416.0,0.0024403262033278338,0,39
113.66101694915254,643.5150231124808,1627.6635506534083,1.8731950737399223,0.18348020195555104,127.27877534000072,5473.0,0.007366114375604807,0,40
116.63811728395062,776.0864197530864,2437.73339173361,2.078265440890156,0.12991600657912014,152.98532602443436,7491.0,0.004370547070338125,0,41
128.4671320535195,43.10820244328098,2155.5883232459237,1.9272697836786787,0.16275585118135721,152.35833698335063,6546.0,0.005398649550969422,0,42
147.83418181818183,754.5392727272728,1724.2198629803054,1.8141865194275717,0.10650740902031659,135.42963287408944,5555.0,0.00716652179360888,0,43
193.65507031828275,501.23094004441157,1694.1243890082856,2.1387822098635287,0.3779737001660837,125.39780821674948,5775.0,0.006680846240507813,0,44
248.20996613449444,343.98209966134493,1295.9863479201058,1.7843321764505586,0.1039618658970663,115.36598355940951,5024.0,0.008691575398032537,0,45
33.98661257606491,559.2028397565923,1545.5279862714374,1.9250668437592438,0.1641290448568523,125.39780821674948,5308.0,0.007803426380730609,0,46
469.25959367945825,920.4063205417607,555.5122904002002,1.7392040420187236,0.1600795293551354,47.651167122364804,3199.0,0.03235679284816602,0,47
262.02485380116957,774.5847953216374,1286.5815123038496,1.9797956064389206,0.2698081451624512,102.19921369665083,5021.0,0.008702037630695249,0,48
263.17309753483386,676.4544480171489,1169.9615506622727,1.6533768102709356,0.11429264719186534,112.85802739507453,4367.0,0.01179795248740366,0,49
289.82259953161594,684.0983606557377,2141.7945643420812,2.595934490356053,0.5268854320462587,117.24695068266077,6771.0,0.005112318019170572,0,50
333.09453125,629.5859375,802.5459725871966,1.5917266568101447,0.1480431718565899,85.27050958738964,3733.0,0.018009094034455282,0,51
358.77513558614936,792.3441802252815,1502.8927314777425,1.8252847944159036,0.07818163020680076,118.50092876482826,5227.0,0.008037679121510278,0,52
396.3374952705259,896.0234581914491,1657.1320355843443,2.013574816447155,0.13581211115438133,100.31824657339958,5670.0,0.006904159893799474,0,53
441.4159551760939,914.2297225186767,2349.954925981885,2.017664785000671,0.1813515472164822,152.98532602443436,7112.0,0.004731956442211356,0,54
461.63454721237514,245.18852723171125,1945.546994482868,1.9582329074663165,0.1663150954403372,126.02479725783323,6828.0,0.005044538602409449,0,55
258.55241043785935,154.49624060150376,1417.6222218903529,1.7698142192423654,0.12278723919049218,121.63587397024699,4901.0,0.009142225204351864,0,56
475.00564971751413,589.165725047081,665.8623616309397,1.4951270502608953,0.15086014840514117,79.00061917655218,3503.0,0.022260568961964378,0,57
477.8846767757382,784.1117318435754,1571.234536955871,1.9389114198473238,0.29332958585685676,121.00888492916324,5382.0,0.007601043426506744,0,58
480.0890068707058,42.845096814490944,2007.618909550159,1.7563127863148102,0.07208937634655187,159.88220547635558,6127.0,0.006027294178686778,0,59
638.5424418604651,193.6843023255814,1072.4784644575277,1.8133869121131474,0.22615882111908114,96.64776859937024,4244.0,0.012837204126473328,1,8
640.1984052532833,535.2748592870544,1329.3744687345636,1.7630510395632526,0.16048612733294237,117.84792429213532,4856.0,0.009463620797880842,1,7
688.9376422394174,760.3286299499317,1369.9041781472026,1.6718777583789495,0.10861708022444681,128.44800213851786,4805.0,0.009675512388977184,1,10
658.9138655462185,123.78676470588235,1780.813078192267,1.949017564771317,0.32100383076254047,135.30687603911832,5651.0,0.007055143516997552,1,9
632.1591468416735,617.304347826087,760.0879349847246,2.763140727072111,0.2724222965809174,36.16497147589338,4138.0,0.013681971715836181,1,6
558.0193213949104,678.1022620169651,1323.1391288249267,1.8299528997919907,0.27733654096104793,107.24784644575278,4904.0,0.009272500128403645,1,28
609.9862197392923,503.6513966480447,1674.188765737478,1.766752747279206,0.20982568688348974,139.6716139758641,5327.0,0.00787158548676359,1,4
594.4155172413793,892.0372413793103,1808.248573794669,1.8663074366984294,0.1763312213335455,137.80101200297304,5608.0,0.007153615376009949,1,3
585.2672661870504,769.3611510791367,1733.4244948790274,1.8539283588402844,0.25110421888835055,134.68334204815466,5482.0,0.007458664253970493,1,1
583.0281814178776,177.07221488331132,1416.045693478515,1.7948505038391527,0.19252471098458754,124.08326420177211,5031.0,0.008802170242679456,1,2
720.5707584050039,311.28264268960123,1594.9999488850908,1.8402799188786445,0.07256785950558137,130.94213810237258,5284.0,0.00799436528145838,1,11
618.725,774.2653846153846,648.4753506022261,1.6641005886756874,0.24396479674600796,67.34167102407733,3490.0,0.022890535102717942,1,5
737.6264880952381,837.6763392857143,1676.059367710369,1.8114220932736798,0.09838758569677933,132.8127400752636,5311.0,0.007916827887797283,1,12
918.7150837988827,518.9808459696728,1562.5761813549796,1.7644625280150763,0.24473644463348035,132.8127400752636,5053.0,0.008725502069828736,1,19
795.4820460704607,820.9349593495934,1840.6723413247803,1.8598416169417227,0.0768564274716289,146.53048787646455,5535.0,0.0073272358181031855,1,14
806.8083364346855,859.4387793077782,1675.4358337194053,1.9785789956003874,0.21037129932071905,114.10672034635324,5514.0,0.007378753308320772,1,15
826.7186024551463,825.6085930122757,1320.644992861072,2.0038913983906186,0.13823634182779446,85.42415676202401,5016.0,0.00885522113297004,1,16
861.052369903878,268.149154789526,1881.2020507374193,1.83780503455746,0.198671307952525,146.53048787646455,5719.0,0.0069048361099600195,1,17
904.5505693235098,993.7417950435365,1861.8724970175454,1.9599984963839114,0.05961774386137987,122.21266222888107,5752.0,0.006834177383714054,1,18
931.5093399750934,476.62515566625154,1502.0933842315026,1.883378609167883,0.16901530804447515,127.82446814755419,5049.0,0.00873934223926068,1,20
956.3786295005807,349.28765001935733,1610.5882986591828,1.8511174179204242,0.2545970557857598,130.94213810237258,5161.0,0.008367708156098675,1,21
964.8653407238344,56.35050537985002,1912.3787502856032,1.7660715736886021,0.08289909473915913,153.38936177706503,5571.0,0.007240573977743445,1,22
969.565818830879,979.5604640785364,1397.3396737496046,1.8739864135286943,0.02290518282628639,107.87138043671646,4750.0,0.009914920094274575,1,23
989.9557195571956,354.7869003690037,2703.643384818512,2.9145265386764705,0.5914762186325132,124.70679819273579,7716.0,0.004247384895077647,1,24
992.0871527777778,889.8524305555555,1795.7778939753953,1.9642640691448117,0.3056275962692747,134.05980805719096,5455.0,0.007527447840922721,1,25
751.502284843869,257.8796648895659,1637.400260270621,1.7770861077259756,0.0703348335669668,138.42454599393673,5426.0,0.0076027537261650294,1,13
526.1575903614457,540.88,1293.833031249634,1.8536840556883616,0.17978775355235263,110.36551640057118,4962.0,0.009051616648010598,1,32
193.45246868091377,501.4572586588062,1692.2712514754246,2.0979162908583326,0.2968510431106369,133.4362740662273,5684.0,0.006981391478823532,1,44
480.08053482587064,42.80597014925373,2005.2853149391915,1.7636285244175722,0.07520639590486491,159.00116769573813,6131.0,0.006115447145895277,1,59
487.6410153102337,715.8771152296536,1547.6113655718511,1.8007071759733546,0.226861866418658,129.69507012044522,5249.0,0.008097166280003423,1,31
25.07656612529002,926.1909181305933,1881.2020507374193,1.8565563439880801,0.22521383285101773,139.6716139758641,5910.0,0.006514973455659832,1,0
33.94755804643715,559.2954363490793,1557.58790942727,1.9370600820338866,0.16163596261260735,127.2009341565905,5312.0,0.007913985006874043,1,46
48.687277436063454,56.795726772418256,1926.0964980868043,2.2715462365871093,0.3398628485804977,122.83619621984475,6315.0,0.005818376263970329,1,33
68.2292944785276,496.21625766871165,1626.1766484332747,1.7450631503682055,0.12513609804572814,140.29514796682776,5467.0,0.007496721374867099,1,34
78.22294607310894,156.8458197611292,1722.824417032645,1.7440244912231728,0.12338324224774964,145.2834198945372,5533.0,0.0073321112315641365,1,35
79.35227775320655,650.4694825298541,2819.620707137756,3.0021369361014867,0.4590569882972659,130.94213810237258,9541.0,0.0031422082584797125,1,36
94.00386398763524,274.96561051004636,1613.7059686140012,1.7541075662402428,0.15035864085996903,140.29514796682776,5458.0,0.0075197426353642224,1,37
108.77744310575636,112.71603078982596,3726.2391299989454,2.3312885475277407,0.028231192107962898,142.1657499397188,11455.0,0.0024685604412505342,1,39
113.57640232108318,643.5531914893617,1611.83536664111,1.9131025365307694,0.1786324845002604,126.57740016562683,5369.0,0.007755248062753381,1,40
116.63811233649653,776.0779687099256,2431.159030767384,2.072734860640276,0.12815138280421998,153.38936177706503,7489.0,0.004441701113051549,1,41
128.47656477438136,43.29257641921397,2141.839258960237,1.9507771004109176,0.17827008638986552,152.14229379513768,6513.0,0.005529339875809359,1,42
147.8514636790748,754.579689194073,1725.3185529964996,1.7996907737438292,0.10621711677328798,137.80101200297304,5549.0,0.007293288626774789,1,43
101.09626436781609,386.75431034482756,2169.898288553603,1.907336109468585,0.15232356950904877,152.76582778610134,7107.0,0.00481218308425468,1,38
250.32563994964332,343.7318506084767,1485.881500466447,1.7465270376503794,0.03378264812016635,129.69507012044522,5222.0,0.008178294474088552,1,45
478.0631028938907,784.1856913183279,1551.3525695176331,1.9403276482688834,0.29089097760105304,118.471458283099,5316.0,0.007902633871093958,1,58
469.29954954954957,920.4403153153153,553.6981839757469,1.7524114659365666,0.14829103337677021,47.3885833132396,3221.0,0.031765769961146606,1,47
461.66129032258067,245.20129032258063,1932.9553719874048,1.9523352435547043,0.165390828739776,126.57740016562683,6816.0,0.005138695947500944,1,55
441.109647944101,913.9903251814028,2320.1699803758493,1.9614670178552163,0.19047406702178846,157.1305657228471,7142.0,0.004775685998056836,1,54
395.87962264150946,888.7501886792453,1652.3650760537491,2.0168160971718074,0.1446240517319495,102.25957451804335,5689.0,0.006970351229001388,1,53
358.74562864279767,792.4338051623647,1497.7286462947568,1.8565320019070268,0.07425095736840495,115.3537883282806,5240.0,0.008124029576514489,1,52
474.7148399612027,588.8933074684772,642.863544683553,1.5007272727700038,0.12410111519005014,75.44761290660516,3494.0,0.022795827782905335,1,57
289.8198702830189,684.121462264151,2115.027297348799,2.6044795409534864,0.5307889735527748,116.60085631020796,6723.0,0.00525259551400839,1,50
263.20268096514747,676.4729222520107,1162.8908931472613,1.6620669324475643,0.12165831760890837,112.85965236442588,4387.0,0.011850146629770521,1,49
261.16993706034805,769.17697149204,1684.1653095928968,1.7617222565276176,0.13036452582536823,142.1657499397188,5542.0,0.0073102228116844895,1,48
258.55579964850614,154.48198594024603,1419.1633634333332,1.7679533509022822,0.12292489286321139,121.5891282379174,4909.0,0.009253034730436675,1,56
333.0937007874016,629.559842519685,791.8881685238723,1.5982273645077592,0.15552834567487336,84.17708878009665,3729.0,0.018338295981822586,1,51
735.4762622456669,842.7961567445366,1657.5198667682582,1.840779789548344,0.16709734382423236,134.27534715718747,5258.0,0.008149823696689451,2,12
722.1195452878621,310.7180051338467,1703.1110311518614,1.766223453547744,0.0370917679403436,142.39432163645927,5461.0,0.007586311855666982,2,11
688.9408602150538,760.1726403823178,1045.4740983308457,1.616447718240974,0.1053554722892351,103.67305873531683,4231.0,0.013056248873710105,2,10
658.9317630758572,123.7374437131971,1803.0368708967453,1.9552492561358192,0.31764273693501627,136.77349315080957,5701.0,0.0070130208035167904,2,9
645.7116228070175,534.671600877193,1139.1545730916741,1.8390560603153066,0.11601971249112616,96.17862075445056,4646.0,0.010501510693802243,2,7
638.5870588235294,193.67882352941177,1061.7120472893894,1.7918114396593514,0.2285133960493371,96.80315725285608,4232.0,0.013048599772041715,2,8
608.9279245283019,509.78037735849057,1655.0217207746362,1.7546703179025687,0.19063321030750677,139.89617564283716,5302.0,0.008020689666181316,2,4
618.7224371373308,774.2611218568666,645.7707393513109,1.6593326709732985,0.2298728673934378,66.82540532939097,3470.0,0.023571445394666,2,5
594.3861746361746,892.0441787941788,1201.6082229322265,1.7852479343525893,0.039847479908145716,104.29759523372236,4479.0,0.011399075876364283,2,3
580.223960184856,774.1194454319232,1756.8211700147365,1.8076741257086377,0.24348339016279874,141.76978513805375,5526.0,0.007421991041912072,2,1
575.7111205794631,173.6016190881977,1465.7871617577628,1.8706578752507765,0.10628196869928859,119.91100769386044,5110.0,0.008616446806182416,2,2
632.2236628849271,617.27471636953,770.6780390324155,2.7829359635078585,0.27356616482686,37.47218990433139,4140.0,0.013791971775046099,2,6
791.9580394922426,820.6167136812412,1771.1855094780635,1.9147928331268833,0.10741588247446744,135.5244201539985,5459.0,0.007591483342622944,2,14
812.2688741721854,862.5652317880795,1886.1002251846799,1.9831241657933683,0.13973477707385207,121.16008069067148,5937.0,0.006527932411441737,2,15
826.6973684210526,825.578007518797,1329.0136686069532,2.0121809512196283,0.14424890618597458,84.93696378315114,5005.0,0.008981270809763804,2,16
860.7455562870309,268.0095457537854,1897.3418821559792,1.8411219637988734,0.19192297510838108,147.39061362370344,5799.0,0.0068030949919149816,2,17
898.8499667332003,992.8965402528277,1877.3567142070024,1.8725172073840695,0.05880527766949464,133.02627416037643,5727.0,0.006956073815331736,2,18
917.2933045356372,524.6125269978402,1445.801993808786,1.8230584512381025,0.283669012006642,125.53183617951015,4839.0,0.009625590437773356,2,19
936.2601404056162,480.5390015600624,1601.3115819117613,1.8459594531441113,0.11336229149564078,130.52812816675433,5195.0,0.008342130136025397,2,20
956.404181184669,349.23073945025163,1613.1777753814663,1.8453570453586536,0.24631916014451458,132.40173766197088,5135.0,0.008533910617064162,2,21
964.8671031096563,56.34795417348609,1907.9590026288731,1.7651843002213548,0.08124513849196063,153.01144210935317,5571.0,0.007312338841738125,2,22
969.6005361930295,979.5656836461126,1397.7126834315607,1.8647283438202598,0.01723828129812686,109.29388722096654,4760.0,0.009965839114463998,2,23
989.9479795633999,354.7684626103112,2689.2541621341825,2.9171482361824737,0.5935527733751774,123.03369018588805,7701.0,0.004303145692662534,2,24
992.3413886997957,889.8413886997957,1834.8882323154269,1.955164566465063,0.2542796978578317,135.5244201539985,5455.0,0.007601847497411731,2,25
559.9143676101755,680.8846291651738,1743.081367049815,1.7884337178167957,0.2505549484836529,143.0188581348648,5490.0,0.007512109329231664,2,28
750.4278523489933,257.8993288590604,1488.895012198767,1.7489210480221127,0.10987370707260474,129.2790551699433,5154.0,0.008472232986111305,2,13
193.30580598629643,501.0,1731.8397100785155,2.0767807760169608,0.3061485911582466,128.02998217313223,5769.0,0.0068660108871314365,2,44
486.48184438040346,719.9734870317003,1083.5708247335826,1.990177609266699,0.3353252715161416,86.1860367799622,4527.0,0.011125757658255785,2,31
33.903938906752416,559.2684887459807,1553.8468080329415,1.941984101583702,0.15882836015719345,125.53183617951015,5321.0,0.007966183738446549,2,46
46.2016583747927,56.72305140961858,1882.9775426926522,2.2683195612260625,0.4001387056155005,119.28647119545491,6208.0,0.006047585441098184,2,33
72.92017133956386,490.7332554517134,1603.8097279053834,1.7519459585685138,0.1585551004460355,136.77349315080957,5489.0,0.007514643864892486,2,34
76.70099818511797,154.0372050816697,1376.478442485773,1.79040090208859,0.26190048812449557,119.28647119545491,5046.0,0.008835199106806687,2,35
79.32771030139452,650.4001349527665,2776.6892719109555,2.9768185186583747,0.4384971179841008,133.65081065878195,9473.0,0.003205666661015329,2,36
87.2076981707317,275.9756097560976,1638.7837718160927,1.776476541482894,0.1269522044798848,143.0188581348648,5455.0,0.007601847497411731,2,37
101.0351889241419,386.7346408999135,2165.2680399719484,1.9090965279229868,0.1525947240363053,152.38690561094765,7111.0,0.004856767917030075,2,38
108.77764705882353,112.72,3715.9921655128624,2.3241877590882796,0.030609439261263728,143.0188581348648,11416.0,0.0025051064730134045,2,39
113.45864077669903,643.5456310679612,1608.181483394222,1.8750275078888325,0.17649846880358908,128.65451867153777,5375.0,0.007815240204841553,2,40
116.64357197844495,776.0798049781883,2433.8187342863234,2.067379250862699,0.1277092511541005,153.6359786077587,7482.0,0.0044932622928346945,2,41
128.46232476635515,43.25467289719626,2138.412970540511,1.9386772877836642,0.174673886694579,153.01144210935317,6508.0,0.0055920691597619145,2,42
147.8184124682856,754.4791591156217,1723.0961991008382,1.8182155916333387,0.13528416930244622,136.14895665240402,5587.0,0.007274128111382598,2,43
249.27737226277372,350.327608415629,1454.5455047864632,1.7615471945643533,0.22531438973733925,126.15637267791567,5201.0,0.008323425106848158,2,45
25.06415854887471,925.9304669129997,1859.2451557532422,1.8502920812742514,0.21911896173664966,140.5207121412427,5854.0,0.0066906944196021305,2,0
529.5712727272727,540.808,1717.4753706151885,1.8776193824773288,0.1220058668508818,137.3980296492151,5528.0,0.0074170478257310135,2,32
258.41582859641454,154.73939658941845,1428.3149718534314,1.7027717315430215,0.09680277453277696,131.77720116356537,4900.0,0.009378354298969572,2,56
480.06080449017776,42.821016526348615,2002.8885503865126,1.762035985400047,0.07007934923706297,159.25680709340838,6135.0,0.006169880734982401,2,59
477.9731892757103,784.1880752300921,1560.7167095154023,1.9408005262450516,0.2912378618208611,119.91100769386044,5345.0,0.00789838401710085,2,58
474.6949475691134,588.6234509056244,655.1387868273937,1.5734329138586518,0.1512656431983772,71.19716081822963,3495.0,0.02296387105254936,2,57
461.6441717791411,245.20826606393283,1934.1895355619051,1.9658860042546336,0.16878934488363612,124.2827631826991,6810.0,0.005197939768487862,2,55
442.16340933767646,914.9497828447339,2300.792460125947,1.9615605699816767,0.22437459133874846,155.50958810297524,7057.0,0.004914638895743596,2,54
469.30623608017817,920.4432071269488,560.8337755681597,1.7585299590642474,0.16406072916276365,47.464773878819756,3197.0,0.03314877543424843,2,47
358.84128978224453,792.2307370184254,1491.3931581923891,1.7874961198725619,0.09117180902165152,121.16008069067148,5214.0,0.00828318391493677,2,52
333.1116352201258,629.5833333333334,794.4104259718254,1.6067859242255356,0.15176282750791611,83.06335428793457,3719.0,0.018655378990666303,2,51
289.8421052631579,684.1252572772714,2124.048631077184,2.608594124219082,0.5359835785910142,117.41286170023834,6709.0,0.005323418857844739,2,50
265.3604036520903,767.1922152811148,1299.6604531818937,1.91681900515159,0.2279488774743292,108.0448142241555,4974.0,0.009094962441184498,2,48
263.194847020934,676.4648416532475,1163.5114965294895,1.6543830754005453,0.11900166734035718,113.04110621139968,4372.0,0.012059480531415425,2,49
396.8045078196872,878.1591536338547,1357.7423475336072,1.9858051926383604,0.21423327629680938,85.56150028155666,5175.0,0.00840509199325485,2,53
638.5815850815851,193.6876456876457,1076.6553011929504,1.7948384945295834,0.22990387814402463,97.87775465390459,4247.0,0.012967880578916256,3,8
687.7931873479318,760.8241223496698,1805.0916675595097,1.8330568249786947,0.2130892495433384,140.54241693893994,5661.0,0.0071179859033702626,3,10
658.9770626497775,123.7329681615885,1832.6982137439443,1.9475315532683144,0.31617279663009684,139.91499543474822,5728.0,0.006969023602072822,3,9
642.9698697068404,528.2341205211726,1540.9472142948057,1.7321683423165828,0.1771940818847586,136.77788791378975,5173.0,0.008430495751984672,3,7
632.1990008326395,617.1273938384679,753.533226534227,2.7704278745036497,0.2648426046730731,37.01786874731007,4157.0,0.013683672330168067,3,6
558.0279023418037,687.5794718485301,1259.234958912734,1.930790555035437,0.3554181694972378,100.38744067067138,4800.0,0.009813629265621867,3,28
605.9417967102488,518.6862083509068,1487.6163864385114,1.8128367428134489,0.27828029898643425,125.48430083833922,5120.0,0.008602777870752523,3,4
591.6359102244389,890.3530459565372,1761.172162266091,1.8956571972475165,0.10715506321763618,128.6214083592977,5594.0,0.007273455409289252,3,3
579.3464912280701,781.1223196881092,1287.4689266013604,1.9105228252724278,0.2888419326228122,102.89712668743816,4798.0,0.009822269867928652,3,1
570.4414285714286,176.9038095238095,1317.5851588025619,1.8386071332604448,0.15092298115329938,117.32782128384717,4781.0,0.009896333948694928,3,2
724.8223552894211,313.41766467065867,1257.352694400159,1.8277905687669616,0.07694144038618446,107.91649872097173,4757.0,0.010002816982939198,3,11
618.7184834123223,774.2521327014218,661.9296869222394,1.6610965372792568,0.22576560772145804,69.01636546108656,3515.0,0.02257065617089017,3,5
738.5723495702006,846.0354584527221,1751.7608397032154,1.811199637277597,0.13703788342537238,140.54241693893994,5386.0,0.007802523687381375,3,12
751.2358906525574,258.0295414462081,1422.9919715067667,1.7100182038491845,0.18153352135716988,130.5036728718728,5035.0,0.008894279453410175,3,13
787.0296931705708,822.8752886836028,1901.7145792050308,1.8385870954141097,0.06113756073816569,151.20858251019877,5659.0,0.007122530485405866,3,14
812.1792086889061,868.4519006982157,1617.4926378061925,1.9233770727155777,0.21209748843321932,112.9358707545053,5380.0,0.007818929818289685,3,15
826.6793529971455,825.5685061845861,1318.8400018109453,2.015756203826137,0.14404582827908224,84.07448156168728,5002.0,0.009012845170534576,3,16
860.75656167979,267.86122047244095,1912.3807447762897,1.8479789627371737,0.182816824844122,146.18921047666518,5814.0,0.006786716901336363,3,17
914.4175553732567,529.1021328958162,1529.653627219355,1.8228564338265656,0.19980361060739357,126.73914384672261,5007.0,0.008994677885028241,3,19
938.220571852952,485.7690308206461,1689.6461107882376,1.8037795035941435,0.19216857125901715,143.05210295570672,5272.0,0.008126502128958789,3,20
956.3046844754161,349.2861014324429,1620.629745327151,1.814895139399271,0.24477431138771663,134.89562340121466,5156.0,0.00848499949995675,3,21
964.8780727630285,56.3556211078335,1914.2630092888649,1.7661554704651057,0.08250605853074776,153.09084702277386,5568.0,0.007335631606024065,3,22
969.7060390763766,979.5501776198935,1412.9532274396995,1.8554561661137268,0.01575429686357472,111.6810277461219,4770.0,0.009944855874798526,3,23
989.9024843278384,354.8123984211748,2702.304418553635,2.9196340229478235,0.5918000065227021,125.48430083833922,7748.0,0.004272980895678488,3,24
991.8004059539919,889.8748308525034,1854.6579663906537,1.9631241842845473,0.2650348972522355,137.40530941798144,5592.0,0.00727820074910619,3,25
532.6598044261451,541.3834276891405,1219.0799826444654,1.9673087338145678,0.21839041453961436,95.36806863713781,4893.0,0.009427970401518312,3,32
895.6445029624753,989.3640552995391,1906.1065297343728,1.915770797490859,0.07714436914661386,133.01335888863957,5792.0,0.006832439480375052,3,18
488.9283276450512,721.3435722411832,1654.5105065535026,1.7723062368118252,0.24823380642930543,139.28757393055653,5389.0,0.007794346413088753,3,31
478.1187878787879,784.2008080808081,1552.8682228744478,1.9452090848642425,0.285305713405922,118.58266429223056,5336.0,0.007941382590713919,3,58
480.0702736318408,42.8056592039801,2017.7875574804946,1.761158455244051,0.0805056724773649,159.9924835688825,6163.0,0.006135388874477398,3,59
24.248655110579797,926.8051404662283,2099.352353025415,1.8853891295313365,0.18071632518848188,151.83600401439045,6240.0,0.006008171149002733,3,0
34.00362464760371,559.2219089810712,1557.8875949079813,1.9380248694699072,0.16554537031095212,126.11172234253091,5331.0,0.007955540800483394,3,46
46.120122887864824,60.025192012288784,2042.2569961439708,2.140746528415901,0.31908307671522174,136.77788791378975,6338.0,0.005853691694346201,3,33
76.08267433501078,150.34974838245867,1745.4866246612985,1.7644341567771027,0.17480733946579888,144.3069459640901,5528.0,0.0074333906561669235,3,35
77.38235294117646,483.5323529411765,1279.93986855106,1.8351149988007645,0.2613950187708058,111.6810277461219,4953.0,0.009194846681704788,3,34
79.355640967669,650.4320596879945,2775.085313039872,2.9770772448068024,0.44115866758365646,132.38593738444789,9477.0,0.0032100403981202485,3,36
